Geneid_i5k (limma),Treatment_logFC_i5k_Acinetobacter (limma),Treatment_pvalue_i5k_Acinetobacter (limma),Interaction_logFC_i5k_Acinetobacter (limma),Interaction_pvalue_i5k_Acinetobacter (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Acinetobacter (limma),Treatment_pvalue_Melbourne_Acinetobacter (limma),Interaction_logFC_Melbourne_Acinetobacter (limma),Interaction_pvalue_Melbourne_Acinetobacter (limma)
ref|XM_023435267.1|,0.309224491,0.781676784,0.576431222,0.534925283,KNC20746,-1.23E-01,7.58E-01,1.41E-01,0.702767
ref|XM_023435268.1|,0.228388919,0.745105187,0.091202072,0.880719144,KNC20747,1.10E-01,7.27E-01,-1.73E-01,0.579495
ref|XM_023435269.1|,0.275613744,0.871468856,-0.586868562,0.534925283,KNC20748,4.86E-02,9.23E-01,1.58E-02,0.965453
ref|XM_023435270.1|,0.484538324,0.826837947,0.604012248,0.640471901,KNC20749,2.36E-01,8.67E-01,3.55E-01,0.736605
ref|XM_023435271.1|,-0.018464195,0.974053756,-0.787967872,0.534925283,KNC20750,-8.43E-02,9.52E-01,3.98E-01,0.8896815
ref|XM_023435272.1|,-0.465860787,0.937993762,-1.652480081,0.534925283,KNC20751,-2.96E-01,9.23E-01,-1.05E+00,0.579495
ref|XM_023435273.1|,-0.454964401,0.870143953,-1.389558975,0.534925283,KNC20752,-5.98E-02,9.52E-01,2.99E-01,0.579495
ref|XM_023435274.1|,-0.191744875,0.937993762,-0.145900499,0.931394035,KNC20753,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435275.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20754,1.50E-01,8.12E-01,-3.04E-01,0.579495
ref|XM_023435276.1|,0.265876989,0.85050565,-0.219711188,0.81374472,KNC20755,-3.10E-02,9.67E-01,-2.96E-01,0.8302466
ref|XM_023435277.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20756,6.06E-02,9.52E-01,-1.51E-01,0.7077108
ref|XM_023435278.1|,-0.183811245,0.937993762,0.117973656,0.941164482,KNC20757,1.12E-01,9.52E-01,-1.28E-01,0.914096
ref|XM_023435279.1|,0.077750965,0.937993762,0.121040742,0.873236651,KNC20758,-1.03E-01,7.44E-01,-1.84E-01,0.579495
ref|XM_023435280.1|,0.219819121,0.826837947,-0.008411672,0.995558376,KNC20759,5.87E-02,9.52E-01,3.76E-01,0.579495
ref|XM_023435281.1|,0.15600765,0.937993762,-1.388016966,0.534925283,KNC20760,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435282.1|,-0.508792965,0.811932969,-0.799120805,0.534925283,KNC20761,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435283.1|,0.040451695,0.937993762,-0.042685482,0.960797873,KNC20762,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435284.1|,0.513581194,0.745105187,0.099405267,0.946170195,KNC20763,-3.40E-01,7.96E-01,-4.09E-01,0.7453588
ref|XM_023435285.1|,0.002249955,0.992340865,0.116631734,0.812116315,KNC20764,-1.50E-02,9.84E-01,1.41E-01,0.9461697
ref|XM_023435286.1|,-0.041456794,0.937993762,0.19370334,0.804777045,KNC20765,8.40E-02,9.52E-01,-6.06E-02,0.9594242
ref|XM_023435287.1|,0.49864884,0.857598707,-0.095593139,0.964630385,KNC20766,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435288.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20767,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435289.1|,0.26844406,0.937993762,-1.517803175,0.534925283,KNC20768,1.81E-01,9.52E-01,3.05E-01,0.8481257
ref|XM_023435290.1|,-0.251970061,0.937993762,-0.849117768,0.671289052,KNC20769,1.49E-01,8.70E-01,-1.94E-01,0.7857618
ref|XM_023435291.1|,0.240375035,0.815202915,0.233764207,0.728112647,KNC20770,9.02E-02,9.52E-01,2.00E-01,0.8283359
ref|XM_023435292.1|,0.251579113,0.937993762,-1.234295252,0.534925283,KNC20771,-4.99E-02,9.52E-01,-3.28E-01,0.579495
ref|XM_023435293.1|,0.143721232,0.937993762,-0.865868999,0.534925283,KNC20772,1.71E-01,7.25E-01,1.33E-01,0.7864216
ref|XM_023435294.1|,0.028664091,0.969707598,-0.671450415,0.534925283,KNC20773,1.27E-02,9.76E-01,1.94E-01,0.8158362
ref|XM_023435295.1|,-0.116832814,0.937993762,-0.839873368,0.534925283,KNC20774,-6.07E-02,9.52E-01,2.60E-01,0.579495
ref|XM_023435296.1|,0.11816887,0.937993762,-0.204624807,0.878738244,KNC20775,8.81E-03,9.82E-01,8.76E-02,0.9423233
ref|XM_023435297.1|,-0.199869549,0.937993762,-0.577304296,0.534925283,KNC20776,1.22E-01,9.09E-01,5.98E-02,0.9463145
ref|XM_023435298.1|,0.177101254,0.937993762,-0.335068514,0.729843261,KNC20777,-1.31E-01,9.52E-01,-1.37E-01,0.9385522
ref|XM_023435299.1|,0.163315252,0.937993762,-0.81189371,0.534925283,KNC20778,1.12E-01,8.11E-01,-1.41E-01,0.7451332
ref|XM_023435300.1|,0.204691738,0.937993762,-0.231196107,0.830022957,KNC20779,-8.69E-02,9.52E-01,1.68E-01,0.7960133
ref|XM_023435301.1|,0.005141859,0.981457856,0.274883967,0.534925283,KNC20780,4.74E-01,7.69E-01,3.49E-02,0.9906253
ref|XM_023435302.1|,0.67960623,0.764722273,-0.655483097,0.641108758,KNC20781,-2.22E-01,9.52E-01,1.44E-01,0.9445622
ref|XM_023435303.1|,1.205173804,0.745105187,1.009508148,0.663296101,KNC20782,1.50E-01,9.42E-01,3.44E-01,0.6510776
ref|XM_023435304.1|,0.109309581,0.911221112,-0.181955978,0.619849117,KNC20783,9.82E-02,8.63E-01,-2.05E-01,0.579495
ref|XM_023435305.1|,0.177109025,0.853937521,-0.121803191,0.858051641,KNC20784,-1.73E-01,9.23E-01,4.14E-01,0.579495
ref|XM_023435306.1|,-0.062142083,0.937993762,0.073991631,0.944841876,KNC20785,-2.01E-02,9.52E-01,6.25E-02,0.891653
ref|XM_023435307.1|,-0.170826558,0.860213909,-0.765360987,0.372683297,KNC20786,1.52E-01,9.52E-01,-1.14E+00,0.579495
ref|XM_023435308.1|,-0.013259414,0.981112748,-0.398655119,0.633628879,KNC20787,5.34E-02,9.52E-01,2.04E-01,0.7730034
ref|XM_023435309.1|,0.017406921,0.968790733,-0.196757432,0.782705305,KNC20788,-1.01E-01,9.33E-01,-1.72E-01,0.7755441
ref|XM_023435310.1|,0.08540553,0.937993762,-0.097832595,0.903422547,KNC20789,-5.26E-02,9.25E-01,1.44E-01,0.579495
ref|XM_023435311.1|,-0.055231468,0.943495386,0.294304218,0.846227547,KNC20790,1.75E-01,8.59E-01,4.99E-02,0.9630548
ref|XM_023435312.1|,-0.863392426,0.892685148,0.451571026,0.919657859,KNC20791,6.63E-03,9.79E-01,1.33E-01,0.7902826
ref|XM_023435313.1|,0.309877572,0.937993762,-1.345929496,0.534925283,KNC20792,6.98E-02,8.10E-01,-4.91E-02,0.8893736
ref|XM_023435314.1|,0.270660903,0.93245765,-0.42615847,0.676665885,KNC20793,-5.28E-02,9.52E-01,2.58E-01,0.579495
ref|XM_023435315.1|,0.324487344,0.840016147,-0.465268862,0.580254361,KNC20794,-3.75E-02,9.52E-01,1.05E-01,0.5847174
ref|XM_023435316.1|,-0.263565921,0.937993762,-0.042406072,0.985995392,KNC20795,-3.30E-01,8.96E-01,-6.05E-03,0.9979415
ref|XM_023435317.1|,-0.421031204,0.870143953,-1.328989334,0.534925283,KNC20796,-2.49E-01,7.72E-01,5.10E-01,0.579495
ref|XM_023435318.1|,-0.143438555,0.937993762,0.245791242,0.659945047,KNC20797,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435319.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20798,-5.53E-02,9.52E-01,2.00E-01,0.579495
ref|XM_023435320.1|,-0.317062891,0.787468864,0.203933798,0.810047697,KNC20799,8.28E-02,9.52E-01,-6.44E-02,0.9423233
ref|XM_023435321.1|,0.042383512,0.960484876,-0.580739455,0.598989356,KNC20800,1.59E-02,9.90E-01,1.40E+00,0.579495
ref|XM_023435322.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20801,3.99E-02,9.52E-01,-7.37E-02,0.8517946
ref|XM_023435323.1|,-0.035398906,0.943258376,0.652072068,0.534925283,KNC20802,-4.69E-02,9.44E-01,1.32E-01,0.579495
ref|XM_023435324.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20803,2.69E-02,9.52E-01,-2.40E-01,0.7243759
ref|XM_023435325.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20804,2.23E-02,9.52E-01,2.31E-01,0.6943313
ref|XM_023435326.1|,0.048307605,0.937993762,-0.0463777,0.951061252,KNC20805,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435327.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20806,-1.48E-01,7.47E-01,2.45E-01,0.579495
ref|XM_023435328.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20807,-8.56E-02,9.02E-01,3.20E-01,0.579495
ref|XM_023435329.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20808,-4.41E-02,9.52E-01,1.22E-01,0.7371582
ref|XM_023435330.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20809,1.26E-01,9.23E-01,2.99E-01,0.579495
ref|XM_023435331.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20810,6.23E-02,9.52E-01,1.84E-01,0.8178217
ref|XM_023435332.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20811,-9.59E-02,7.58E-01,-5.65E-02,0.8896815
ref|XM_023435333.1|,0.818647045,0.937993762,1.395443739,0.700453828,KNC20812,1.54E-01,8.29E-01,-2.48E-01,0.6406194
ref|XM_023435334.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20813,-5.92E-02,9.52E-01,4.87E-02,0.9355391
ref|XM_023435335.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20814,-4.43E-01,7.08E-01,3.37E-01,0.7515075
ref|XM_023435336.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20815,8.54E-02,9.02E-01,-3.28E-01,0.579495
ref|XM_023435337.1|,-0.606157661,0.752606928,-0.762592259,0.534925283,KNC20816,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435338.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20817,-2.15E-01,8.44E-01,4.82E-01,0.579495
ref|XM_023435339.1|,0.792051678,0.937993762,0.214590072,0.961790677,KNC20818,-1.48E-01,9.26E-01,1.34E-01,0.9016967
ref|XM_023435340.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20819,-2.06E-01,6.62E-01,3.18E-02,0.9607518
ref|XM_023435341.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20820,2.82E-02,9.52E-01,-1.03E-01,0.9096625
ref|XM_023435342.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20821,-1.67E-02,9.66E-01,2.85E-01,0.579495
ref|XM_023435343.1|,0.063615237,0.937993762,-0.02698607,0.975087177,KNC20822,-1.55E-01,9.52E-01,-2.28E-01,0.9445622
ref|XM_023435344.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20823,2.00E-01,7.08E-01,-2.67E-02,0.9697567
ref|XM_023435345.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20824,-1.03E-01,9.52E-01,-4.68E-01,0.6381283
ref|XM_023435346.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20825,5.71E-01,7.08E-01,-1.83E-01,0.9355391
ref|XM_023435347.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20826,2.47E-01,8.98E-01,-1.68E-01,0.9280734
ref|XM_023435348.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20827,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435349.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20828,1.76E-01,9.52E-01,1.25E-01,0.9548151
ref|XM_023435350.1|,0.198163121,0.937993762,0.322044214,0.846703754,KNC20829,3.70E-01,7.16E-01,1.13E-01,0.9400994
ref|XM_023435351.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20830,-9.15E-02,9.52E-01,6.80E-01,0.579495
ref|XM_023435352.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20831,-3.56E-02,9.52E-01,-3.23E-02,0.9423233
ref|XM_023435353.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20832,2.81E-04,9.99E-01,-2.51E-01,0.579495
ref|XM_023435354.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20833,-1.56E-01,9.16E-01,-4.62E-01,0.579495
ref|XM_023435355.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20834,1.22E-01,9.52E-01,5.89E-02,0.962448
ref|XM_023435356.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20835,2.35E-01,7.17E-01,2.98E-02,0.9725174
ref|XM_023435357.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20836,2.79E-01,8.18E-01,-1.25E-01,0.9423233
ref|XM_023435358.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20837,1.79E-01,7.73E-01,1.30E-01,0.864219
ref|XM_023435359.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20838,-1.65E-01,9.52E-01,-9.08E-02,0.9729734
ref|XM_023435360.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20839,1.39E-02,9.52E-01,-3.61E-02,0.9153086
ref|XM_023435361.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20840,8.22E-02,9.52E-01,-6.57E-02,0.9402529
ref|XM_023435362.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20841,4.24E-02,9.52E-01,2.26E-01,0.5979245
ref|XM_023435363.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20842,-2.87E-02,9.52E-01,-1.56E-01,0.579495
ref|XM_023435364.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20843,1.39E-01,7.72E-01,-5.66E-02,0.9423233
ref|XM_023435365.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20844,-9.06E-02,8.59E-01,1.39E-01,0.7140274
ref|XM_023435366.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20845,-2.01E-01,6.57E-01,2.49E-02,0.9696983
ref|XM_023435367.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20846,1.77E-02,9.52E-01,3.18E-02,0.9585475
ref|XM_023435368.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20847,9.09E-03,9.68E-01,1.07E-01,0.7809038
ref|XM_023435369.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20848,-5.05E-02,9.52E-01,-7.99E-02,0.8212698
ref|XM_023435370.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20849,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435371.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20850,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435372.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20851,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435373.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20852,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435374.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20853,8.09E-02,9.52E-01,-6.82E-02,0.9400994
ref|XM_023435375.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20854,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435376.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20855,-2.98E-01,9.52E-01,1.87E-01,0.9445622
ref|XM_023435377.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20856,1.86E-01,9.52E-01,1.23E-01,0.9443571
ref|XM_023435378.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20857,-1.33E-01,6.57E-01,1.72E-01,0.579495
ref|XM_023435379.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20858,1.26E-02,9.52E-01,-9.21E-02,0.579495
ref|XM_023435380.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20859,-2.88E-02,9.52E-01,3.75E-01,0.579495
ref|XM_023435381.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20860,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435382.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20861,-2.00E-01,9.52E-01,-3.33E-01,0.8432978
ref|XM_023435383.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20862,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435384.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20863,2.17E-02,9.73E-01,5.57E-02,0.9719958
ref|XM_023435385.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20864,-5.70E-02,9.52E-01,-3.19E-01,0.7743938
ref|XM_023435386.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20865,-2.14E-01,8.46E-01,-9.27E-02,0.9445622
ref|XM_023435387.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20866,-1.05E-01,9.52E-01,1.32E-01,0.9619693
ref|XM_023435388.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20867,-7.26E-02,9.52E-01,-3.99E-01,0.7991387
ref|XM_023435389.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20868,3.85E-01,7.49E-01,-2.86E-01,0.8302466
ref|XM_023435390.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20869,4.51E-02,9.52E-01,3.07E-02,0.9507564
ref|XM_023435391.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20870,1.34E-01,7.95E-01,2.52E-01,0.579495
ref|XM_023435392.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20871,-6.04E-02,9.52E-01,-6.21E-01,0.579495
ref|XM_023435393.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20872,-4.30E-02,9.72E-01,6.95E-01,0.6755388
ref|XM_023435394.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20873,1.50E-01,9.07E-01,6.95E-02,0.9489305
ref|XM_023435395.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20874,2.71E-01,8.84E-01,8.56E-01,0.579495
ref|XM_023435396.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20875,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435397.1|,0.318765415,0.937993762,-1.545203612,0.535098759,KNC20876,2.78E-02,9.52E-01,1.90E-01,0.579495
ref|XM_023435398.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20877,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435399.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20878,1.17E-01,9.52E-01,-2.40E-01,0.7423117
ref|XM_023435400.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20879,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435401.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20880,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435402.1|,0.02899109,0.937993762,-0.001812495,0.998596908,KNC20881,3.24E-02,9.67E-01,-6.45E-01,0.579495
ref|XM_023435403.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20882,2.98E-01,8.43E-01,7.32E-02,0.9674319
ref|XM_023435404.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20883,1.87E-01,9.52E-01,3.07E-02,0.9935392
ref|XM_023435405.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20884,1.43E-01,8.90E-01,-2.73E-01,0.6393227
ref|XM_023435406.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20885,-7.57E-02,8.13E-01,-4.36E-02,0.9194627
ref|XM_023435407.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20886,-1.38E-01,7.68E-01,-8.83E-02,0.8809772
ref|XM_023435408.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20887,4.02E-02,9.52E-01,8.61E-02,0.7809038
ref|XM_023435409.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20888,5.97E-02,9.52E-01,4.30E-02,0.9497836
ref|XM_023435410.1|,0.037272255,0.937993762,-0.149907184,0.773409429,KNC20889,-2.43E-02,9.52E-01,1.53E-01,0.7906319
ref|XM_023435411.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20890,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435412.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20891,3.47E-01,7.69E-01,-3.38E-01,0.7879283
ref|XM_023435413.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20892,1.96E-01,9.52E-01,-4.02E-01,0.7729743
ref|XM_023435414.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20893,-6.06E-02,9.52E-01,6.22E-03,0.9935392
ref|XM_023435415.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20894,1.32E-02,9.73E-01,-4.64E-01,0.579495
ref|XM_023435416.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC20895,-4.64E-02,9.52E-01,-3.24E-01,0.7541628
ref|XM_023435417.1|,0.014487037,0.979997576,0.427815502,0.597132281,KNC20896,6.46E-01,7.16E-01,1.04E+00,0.579495
ref|XM_023435418.1|,-0.095745662,0.937993762,0.048802991,0.945215901,KNC20897,3.63E-01,8.70E-01,-1.26E+00,0.579495
ref|XM_023435419.1|,0.257612065,0.82158693,-0.163619948,0.852185378,KNC20898,6.25E-03,9.95E-01,1.08E+00,0.579495
ref|XM_023435420.1|,0.045561994,0.937993762,-0.069330529,0.926170804,KNC20899,7.19E-02,9.52E-01,1.83E-01,0.9430394
ref|XM_023435421.1|,-0.113096033,0.937993762,-0.132995101,0.812116315,KNC20900,8.83E-02,9.33E-01,-1.79E-01,0.6998763
ref|XM_023435422.1|,0.130925937,0.937993762,1.002934724,0.534925283,KNC20901,1.89E-01,9.52E-01,-3.21E-02,0.99029
ref|XM_023435423.1|,0.128871882,0.937993762,-0.123515814,0.877825133,KNC20902,1.54E-01,7.88E-01,-2.81E-01,0.579495
ref|XM_023435424.1|,0.538903136,0.919951062,1.668553187,0.534925283,KNC20903,9.59E-02,9.52E-01,-1.16E-01,0.8782947
ref|XM_023435425.1|,0.070895414,0.937993762,-0.008015703,0.990653542,KNC20904,8.72E-02,9.52E-01,-4.02E-02,0.9714055
ref|XM_023435426.1|,0.019559102,0.939807862,-0.006700927,0.994217006,KNC20905,1.70E-01,9.23E-01,2.81E-01,0.7635459
ref|XM_023435427.1|,0.221058261,0.787610628,0.042888705,0.951993809,KNC20906,-6.67E-02,9.52E-01,7.88E-02,0.9540587
ref|XM_023435428.1|,-0.008018253,0.987701988,-0.032411325,0.981285192,KNC20907,-4.77E-02,9.52E-01,-2.63E-01,0.579495
ref|XM_023435429.1|,0.129942282,0.936922285,-0.059694052,0.934948773,KNC20908,3.21E-01,8.58E-01,-4.92E-01,0.7123311
ref|XM_023435430.1|,-0.095991104,0.937993762,-0.426112091,0.534925283,KNC20909,-4.93E-02,9.52E-01,-4.38E-01,0.579495
ref|XM_023435431.1|,-0.214895713,0.913502868,0.002603059,0.998596908,KNC20910,-5.31E-02,9.52E-01,-3.32E-01,0.6597558
ref|XM_023435432.1|,-0.424645489,0.870143953,0.254796843,0.894671806,KNC20911,-1.24E-01,7.17E-01,6.88E-02,0.8495155
ref|XM_023435433.1|,-0.044433597,0.937993762,0.465689949,0.537778079,KNC20912,1.19E-01,8.85E-01,3.84E-03,0.9971491
ref|XM_023435434.1|,-0.274939088,0.905425553,0.506019902,0.554122255,KNC20913,1.35E-01,7.90E-01,1.84E-01,0.6755388
ref|XM_023435435.1|,-0.122166962,0.937993762,0.999455354,0.534925283,KNC20914,4.15E-01,8.68E-01,1.11E+00,0.579495
ref|XM_023435436.1|,-0.084155675,0.937993762,-0.347899646,0.534925283,KNC20915,-4.57E-02,9.52E-01,-1.08E-01,0.8861658
ref|XM_023435437.1|,0.122610594,0.937993762,-0.2937996,0.832375336,KNC20916,-1.40E-01,7.27E-01,-2.14E-02,0.9703686
ref|XM_023435438.1|,0.01436701,0.963706354,-0.44705049,0.534925283,KNC20917,-3.71E-02,9.52E-01,-3.27E-01,0.579495
ref|XM_023435439.1|,0.016530175,0.974695518,-0.192327878,0.834547956,KNC20918,1.29E-01,9.52E-01,6.38E-01,0.6623915
ref|XM_023435440.1|,0.951976315,0.924673424,0.118348239,0.98457641,KNC20919,-1.03E-01,9.52E-01,-1.21E-01,0.9463145
ref|XM_023435441.1|,0.084719999,0.937993762,0.228573153,0.79117254,KNC20920,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435442.1|,0.827738029,0.68869966,-0.963630069,0.534925283,KNC20921,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435443.1|,0.679394167,0.937993762,-0.202784675,0.960178099,KNC20922,-3.19E-01,9.52E-01,-7.14E-01,0.6943313
ref|XM_023435444.1|,0.011552189,0.992340865,0.567136694,0.827610449,KNC20923,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435445.1|,-0.211362543,0.815003402,0.04032123,0.959442424,KNC20924,1.59E-01,9.13E-01,-3.83E-02,0.9735937
ref|XM_023435446.1|,-0.099834183,0.937993762,0.174433919,0.941482097,KNC20925,-1.87E-01,7.72E-01,1.00E-01,0.9153086
ref|XM_023435447.1|,-0.058223136,0.937993762,0.800709862,0.534925283,KNC20926,-5.14E-02,9.52E-01,2.08E-01,0.8204613
ref|XM_023435448.1|,-0.106785317,0.937993762,0.341159102,0.534925283,KNC20927,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435449.1|,0.109741188,0.937993762,-0.327282219,0.61712603,KNC20928,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435450.1|,0.101412357,0.937993762,-0.069296892,0.915759529,KNC20929,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023435451.1|,0.268691508,0.903907448,-0.497272731,0.550685159,KNC20930,3.04E-02,9.52E-01,-7.62E-02,0.9400994
ref|XM_023435452.1|,-0.025031827,0.937993762,0.364477287,0.534925283,KNC20931,-9.68E-03,9.78E-01,3.07E-02,0.9735937
ref|XM_023435453.1|,0.103818264,0.937993762,0.15437942,0.713369378,KNC20932,-3.87E-02,9.52E-01,1.27E-01,0.8467799
ref|XM_023435454.1|,-0.181322709,0.937993762,0.475474148,0.534925283,KNC20933,2.71E-01,9.52E-01,1.34E-01,0.9594242
ref|XM_023435455.1|,-0.04760119,0.937993762,-0.065040123,0.921887728,KNC20934,-7.85E-03,9.79E-01,1.70E-01,0.7629796
ref|XM_023435456.1|,0.36907659,0.892567422,0.525941902,0.668867606,KNC20935,-1.13E-01,9.52E-01,4.81E-01,0.5928096
ref|XM_023435457.1|,0.295371055,0.82158693,0.072283362,0.949506424,KNC20936,-8.27E-02,7.53E-01,-1.73E-01,0.579495
ref|XM_023435458.1|,0.800984954,0.937993762,4.596171096,0.534925283,KNC20937,-2.57E-02,9.52E-01,1.66E-01,0.6852347
