Geneid_i5k (limma),A1_logFC_i5k (limma),A1_pvalue_i5k (limma),A4_logFC_i5k (limma),A4_pvalue_i5k (limma),Geneid_Melbourne (limma),A1_logFC_Melbourne (limma),A1_pvalue_Melbourne (limma),A4_logFC_Melbourne (limma),A4_pvalue_Melbourne (limma)
ref|XM_023435272.1|,0.364380374,0.818420363,-1.267714332,0.603706212,KNC20751,2.30E-01,0.70327003,-8.17E-01,0.614644627
ref|XM_023435273.1|,0.241554869,0.763005162,-1.145530658,0.476579357,KNC20752,-2.07E-01,0.68924462,8.91E-02,0.655721244
ref|XM_023435274.1|,-0.139274237,0.879165583,-0.269255236,0.694774303,KNC20753,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435275.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20754,3.08E-01,0.68924462,6.23E-03,0.97751538
ref|XM_023435276.1|,0.379231679,0.671002529,0.149716244,0.810902048,KNC20755,1.14E-01,0.90858218,-1.79E-01,0.752739012
ref|XM_023435277.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20756,1.39E-01,0.68924462,-1.35E-02,0.956809507
ref|XM_023435278.1|,-0.237203532,0.738402215,-0.127376817,0.867936907,KNC20757,1.84E-01,0.71541966,5.87E-02,0.893030032
ref|XM_023435279.1|,0.015381731,0.979597384,0.13198582,0.603706212,KNC20758,-8.60E-03,0.97928335,-1.95E-01,0.347096414
ref|XM_023435280.1|,0.231112034,0.671002529,0.210281243,0.603706212,KNC20759,-1.16E-01,0.78628567,2.56E-01,0.549278707
ref|XM_023435281.1|,0.860699428,0.671002529,-0.53184395,0.603706212,KNC20760,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435282.1|,-0.103174057,0.91915446,-0.904343541,0.517162648,KNC20761,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435283.1|,0.074768804,0.904236874,0.01784036,0.943996931,KNC20762,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435284.1|,0.467050825,0.671002529,0.553002746,0.353752074,KNC20763,-1.34E-01,0.87730065,-5.40E-01,0.60445404
ref|XM_023435285.1|,-0.059751982,0.85956139,0.054879368,0.8349651,KNC20764,-7.38E-02,0.93834415,5.35E-02,0.955866479
ref|XM_023435286.1|,-0.148904004,0.73917953,0.043836864,0.924651688,KNC20765,1.18E-01,0.83825378,4.92E-02,0.899479909
ref|XM_023435287.1|,0.551272335,0.671002529,0.442876105,0.603706212,KNC20766,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435288.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20767,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435289.1|,1.026918686,0.671002529,-0.48300969,0.773870573,KNC20768,3.81E-02,0.97928335,3.45E-01,0.655721244
ref|XM_023435290.1|,0.170932781,0.913257358,-0.675041278,0.603706212,KNC20769,2.49E-01,0.68924462,4.92E-02,0.896588497
ref|XM_023435291.1|,0.127408276,0.797437835,0.350625533,0.492427776,KNC20770,-9.17E-03,0.9820442,1.81E-01,0.744892601
ref|XM_023435292.1|,0.872561148,0.671002529,-0.386717592,0.757028753,KNC20771,1.18E-01,0.68924462,-2.15E-01,0.655721244
ref|XM_023435293.1|,0.551048164,0.671002529,-0.30810559,0.49910303,KNC20772,1.06E-01,0.75004564,2.37E-01,0.264290265
ref|XM_023435294.1|,0.322239319,0.671002529,-0.336167187,0.603706212,KNC20773,-9.18E-02,0.84457434,1.03E-01,0.818020467
ref|XM_023435295.1|,0.282196682,0.671002529,-0.560403977,0.353752074,KNC20774,-1.89E-01,0.68924462,6.78E-02,0.731511462
ref|XM_023435296.1|,0.200587102,0.779969706,0.00021899,0.999807893,KNC20775,-3.17E-02,0.96689143,5.20E-02,0.830128188
ref|XM_023435297.1|,0.076369513,0.902964747,-0.494175884,0.517131739,KNC20776,9.57E-02,0.8067828,1.52E-01,0.655721244
ref|XM_023435298.1|,0.345553005,0.671002529,0.005524396,0.994157566,KNC20777,-5.73E-02,0.95237412,-2.02E-01,0.716750587
ref|XM_023435299.1|,0.565835906,0.671002529,-0.250427633,0.640122791,KNC20778,1.93E-01,0.68924462,5.16E-02,0.815185757
ref|XM_023435300.1|,0.325557152,0.671002529,0.088649943,0.90146678,KNC20779,-1.75E-01,0.68924462,-1.03E-02,0.975069391
ref|XM_023435301.1|,-0.130075859,0.671002529,0.140518744,0.603706212,KNC20780,4.49E-01,0.68924462,4.82E-01,0.655721244
ref|XM_023435302.1|,0.99268098,0.671002529,0.333890861,0.75329262,KNC20781,-2.93E-01,0.69589756,-1.44E-01,0.872043712
ref|XM_023435303.1|,0.553059306,0.776874924,1.572388258,0.407455513,KNC20782,-1.70E-02,0.97928335,3.13E-01,0.655721244
ref|XM_023435304.1|,0.209582767,0.671002529,0.019861073,0.932525007,KNC20783,2.02E-01,0.68924462,-4.59E-03,0.979754099
ref|XM_023435305.1|,0.247510317,0.671002529,0.118160995,0.697148675,KNC20784,-3.99E-01,0.68924462,2.99E-03,0.993253969
ref|XM_023435306.1|,-0.103007706,0.752516723,-0.030782081,0.963797659,KNC20785,-5.01E-02,0.8218185,8.46E-03,0.964830247
ref|XM_023435307.1|,0.211097945,0.671002529,-0.55607178,0.038270343,KNC20786,7.39E-01,0.68924462,-3.96E-01,0.655721244
ref|XM_023435308.1|,0.185817956,0.751527661,-0.215565884,0.653134809,KNC20787,-4.92E-02,0.92331518,1.58E-01,0.655721244
ref|XM_023435309.1|,0.11852409,0.849686135,-0.083695687,0.603706212,KNC20788,-5.64E-03,0.98783447,-1.82E-01,0.655721244
ref|XM_023435310.1|,0.139572761,0.69048413,0.037629417,0.926494389,KNC20789,-1.24E-01,0.68924462,1.80E-02,0.875146463
ref|XM_023435311.1|,-0.215996174,0.847156129,0.072931137,0.890751483,KNC20790,1.53E-01,0.69469704,1.94E-01,0.655721244
ref|XM_023435312.1|,-1.073932661,0.671002529,-0.659847758,0.704219215,KNC20791,-6.36E-02,0.85974891,7.09E-02,0.678662064
ref|XM_023435313.1|,1.083666936,0.671002529,-0.265728944,0.741091042,KNC20792,9.81E-02,0.68924462,4.58E-02,0.659795096
ref|XM_023435314.1|,0.491929705,0.671002529,0.054001285,0.914536904,KNC20793,-1.91E-01,0.68924462,6.16E-02,0.807229287
ref|XM_023435315.1|,0.608556749,0.671002529,0.127273611,0.644319355,KNC20794,-8.74E-02,0.68924462,1.46E-02,0.893030032
ref|XM_023435316.1|,-0.233714392,0.843202009,-0.287996518,0.640601715,KNC20795,-3.19E-01,0.68924462,-3.45E-01,0.718007351
ref|XM_023435317.1|,0.245049158,0.769141985,-1.103654674,0.412248681,KNC20796,-5.11E-01,0.68924462,2.22E-03,0.995073992
ref|XM_023435318.1|,-0.275927403,0.671002529,-0.024555026,0.944807932,KNC20797,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435319.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20798,-1.53E-01,0.68924462,4.54E-02,0.8043641
ref|XM_023435320.1|,-0.421599801,0.671002529,-0.224612701,0.603706212,KNC20799,1.18E-01,0.68924462,4.91E-02,0.893030032
ref|XM_023435321.1|,0.327160679,0.671002529,-0.256546899,0.771330637,KNC20800,-8.30E-01,0.68924462,5.60E-01,0.655721244
ref|XM_023435322.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20801,7.95E-02,0.70379774,4.51E-03,0.975763815
ref|XM_023435323.1|,-0.385499203,0.671002529,0.26775821,0.603706212,KNC20802,-1.11E-01,0.68924462,1.91E-02,0.865824422
ref|XM_023435324.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20803,1.51E-01,0.68924462,-9.08E-02,0.666209134
ref|XM_023435325.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20804,-8.37E-02,0.85636528,1.42E-01,0.655721244
ref|XM_023435326.1|,0.074261369,0.881630239,0.0238156,0.932968517,KNC20805,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435327.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20806,-2.69E-01,0.68924462,-2.61E-02,0.899253352
ref|XM_023435328.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20807,-2.46E-01,0.68924462,7.20E-02,0.655721244
ref|XM_023435329.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20808,-1.05E-01,0.68924462,1.49E-02,0.914494743
ref|XM_023435330.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20809,-2.14E-02,0.97928335,2.78E-01,0.49783306
ref|XM_023435331.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20810,-3.28E-02,0.97224032,1.48E-01,0.655721244
ref|XM_023435332.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20811,-6.35E-02,0.7605915,-1.23E-01,0.464205279
ref|XM_023435333.1|,0.167070722,0.940155059,1.529433578,0.603706212,KNC20812,2.81E-01,0.68924462,3.16E-02,0.893030032
ref|XM_023435334.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20813,-8.34E-02,0.73791544,-3.56E-02,0.818254042
ref|XM_023435335.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20814,-6.05E-01,0.68924462,-2.64E-01,0.655721244
ref|XM_023435336.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20815,2.60E-01,0.68924462,-6.90E-02,0.693091588
ref|XM_023435337.1|,-0.1851997,0.833311195,-0.956653843,0.44540922,KNC20816,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435338.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20817,-4.58E-01,0.68924462,1.63E-02,0.966321613
ref|XM_023435339.1|,0.67433676,0.750007088,0.909780949,0.628354139,KNC20818,-2.10E-01,0.72523508,-8.30E-02,0.655721244
ref|XM_023435340.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20819,-2.21E-01,0.68924462,-1.92E-01,0.655721244
ref|XM_023435341.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20820,8.69E-02,0.77853647,-1.93E-02,0.963349915
ref|XM_023435342.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20821,-1.81E-01,0.68924462,1.06E-01,0.715987142
ref|XM_023435343.1|,0.080089083,0.880180296,0.048393522,0.854867925,KNC20822,-4.42E-02,0.97928335,-2.85E-01,0.839836205
ref|XM_023435344.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20823,2.17E-01,0.68924462,1.87E-01,0.457568872
ref|XM_023435345.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20824,1.49E-01,0.85872255,-3.12E-01,0.655721244
ref|XM_023435346.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20825,6.80E-01,0.68924462,5.02E-01,0.50099344
ref|XM_023435347.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20826,3.54E-01,0.68924462,1.77E-01,0.663561433
ref|XM_023435348.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20827,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435349.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20828,1.15E-01,0.91945107,2.55E-01,0.7966226
ref|XM_023435350.1|,0.043456091,0.969710642,0.365184473,0.689545839,KNC20829,3.14E-01,0.68924462,4.25E-01,0.426931245
ref|XM_023435351.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20830,-4.71E-01,0.68924462,2.07E-01,0.655721244
ref|XM_023435352.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20831,-1.54E-02,0.95804889,-5.13E-02,0.705423666
ref|XM_023435353.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20832,1.38E-01,0.68924462,-1.18E-01,0.575254045
ref|XM_023435354.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20833,8.04E-02,0.90325917,-3.82E-01,0.407879396
ref|XM_023435355.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20834,1.03E-01,0.89623634,1.48E-01,0.655721244
ref|XM_023435356.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20835,2.30E-01,0.68924462,2.48E-01,0.264290265
ref|XM_023435357.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20836,3.58E-01,0.68924462,2.25E-01,0.655721244
ref|XM_023435358.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20837,1.14E-01,0.74255907,2.41E-01,0.655721244
ref|XM_023435359.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20838,-1.30E-01,0.9278711,-1.96E-01,0.875433882
ref|XM_023435360.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20839,3.47E-02,0.82302172,-4.21E-03,0.973068011
ref|XM_023435361.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20840,1.18E-01,0.68924462,4.91E-02,0.893030032
ref|XM_023435362.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20841,-6.95E-02,0.84054139,1.53E-01,0.615944659
ref|XM_023435363.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20842,5.42E-02,0.70892872,-1.04E-01,0.466548221
ref|XM_023435364.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20843,1.72E-01,0.68924462,1.15E-01,0.655721244
ref|XM_023435365.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20844,-1.57E-01,0.68924462,-2.12E-02,0.867606205
ref|XM_023435366.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20845,-2.14E-01,0.68924462,-1.92E-01,0.426931245
ref|XM_023435367.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20846,2.84E-03,0.99201776,3.07E-02,0.881363939
ref|XM_023435368.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20847,-4.73E-02,0.86615278,5.96E-02,0.682154753
ref|XM_023435369.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20848,-8.05E-03,0.97928335,-9.00E-02,0.655721244
ref|XM_023435370.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20849,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435371.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20850,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435372.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20851,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435373.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20852,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435374.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20853,1.18E-01,0.68924462,4.91E-02,0.892440838
ref|XM_023435375.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20854,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435376.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20855,-3.82E-01,0.68924462,-1.90E-01,0.868574156
ref|XM_023435377.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20856,1.17E-01,0.88181763,2.42E-01,0.677908852
ref|XM_023435378.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20857,-2.16E-01,0.63513182,-4.72E-02,0.743733201
ref|XM_023435379.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20858,6.08E-02,0.68924462,-3.35E-02,0.655721244
ref|XM_023435380.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20859,-2.35E-01,0.68924462,1.38E-01,0.655721244
ref|XM_023435381.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20860,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435382.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20861,-2.67E-02,0.9816398,-3.56E-01,0.655721244
ref|XM_023435383.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20862,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435384.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20863,-7.68E-03,0.98961886,4.92E-02,0.947376703
ref|XM_023435385.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20864,1.11E-01,0.88973645,-2.15E-01,0.659516254
ref|XM_023435386.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20865,-1.69E-01,0.77602666,-2.61E-01,0.655721244
ref|XM_023435387.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20866,-1.63E-01,0.90389395,-4.62E-02,0.967959425
ref|XM_023435388.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20867,1.25E-01,0.90168653,-2.77E-01,0.732455664
ref|XM_023435389.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20868,5.27E-01,0.68924462,2.42E-01,0.663250946
ref|XM_023435390.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20869,3.33E-02,0.92649491,6.01E-02,0.655721244
ref|XM_023435391.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20870,5.33E-03,0.98687543,2.56E-01,0.459714011
ref|XM_023435392.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20871,2.51E-01,0.68924462,-3.79E-01,0.655721244
ref|XM_023435393.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20872,-3.66E-01,0.69589756,3.32E-01,0.759350969
ref|XM_023435394.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20873,1.18E-01,0.68924462,1.81E-01,0.714223906
ref|XM_023435395.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20874,-1.43E-01,0.7964002,7.11E-01,0.588291072
ref|XM_023435396.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20875,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435397.1|,1.077757922,0.671002529,-0.473350438,0.762358893,KNC20876,-6.57E-02,0.81648456,1.20E-01,0.619130768
ref|XM_023435398.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20877,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435399.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20878,2.64E-01,0.68924462,1.03E-02,0.966604089
ref|XM_023435400.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20879,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435401.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20880,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435402.1|,0.035178608,0.947580426,0.025899804,0.905307926,KNC20881,3.81E-01,0.68924462,-2.70E-01,0.655721244
ref|XM_023435403.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20882,2.65E-01,0.78455037,3.35E-01,0.616223103
ref|XM_023435404.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20883,1.75E-01,0.86593446,1.92E-01,0.881609275
ref|XM_023435405.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20884,2.91E-01,0.68924462,8.67E-03,0.967177294
ref|XM_023435406.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20885,-5.20E-02,0.80426479,-9.70E-02,0.636567679
ref|XM_023435407.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20886,-9.15E-02,0.78373262,-1.82E-01,0.303087247
ref|XM_023435408.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20887,-5.24E-04,0.99812707,8.12E-02,0.655721244
ref|XM_023435409.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20888,4.24E-02,0.90693814,8.10E-02,0.655721244
ref|XM_023435410.1|,0.114525943,0.713978956,-0.034038485,0.885099679,KNC20889,-1.00E-01,0.79798759,5.39E-02,0.807402662
ref|XM_023435411.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20890,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435412.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20891,5.18E-01,0.68924462,1.81E-01,0.800041321
ref|XM_023435413.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20892,3.90E-01,0.68924462,-1.42E-02,0.982456268
ref|XM_023435414.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20893,-6.08E-02,0.84257792,-5.69E-02,0.732787397
ref|XM_023435415.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20894,2.49E-01,0.68924462,-2.15E-01,0.655721244
ref|XM_023435416.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC20895,1.17E-01,0.81401822,-2.15E-01,0.734822409
ref|XM_023435417.1|,-0.224336146,0.703953909,0.19882913,0.675338378,KNC20896,1.38E-01,0.91112367,1.19E+00,0.222208706
ref|XM_023435418.1|,-0.120102785,0.76592463,-0.075742268,0.735670657,KNC20897,9.69E-01,0.63513182,-2.99E-01,0.774039112
ref|XM_023435419.1|,0.34435306,0.671002529,0.17184587,0.667989317,KNC20898,-5.12E-01,0.68924462,5.45E-01,0.655721244
ref|XM_023435420.1|,0.084277645,0.85956139,0.008838421,0.971211144,KNC20899,-2.15E-02,0.98206079,1.74E-01,0.872043712
ref|XM_023435421.1|,-0.035028288,0.943692779,-0.17354183,0.603706212,KNC20900,1.81E-01,0.68924462,-4.11E-04,0.997529929
ref|XM_023435422.1|,-0.366630187,0.724406173,0.625391098,0.603706212,KNC20901,2.05E-01,0.80882169,1.72E-01,0.854238827
ref|XM_023435423.1|,0.198406831,0.693833338,0.067169812,0.64610307,KNC20902,2.97E-01,0.68924462,1.50E-02,0.949128445
ref|XM_023435424.1|,-0.234534444,0.748087984,1.421656003,0.59083109,KNC20903,1.59E-01,0.68924462,3.90E-02,0.885330712
ref|XM_023435425.1|,0.074889035,0.79723383,0.06320051,0.603706212,KNC20904,1.17E-01,0.78814079,6.87E-02,0.825989919
ref|XM_023435426.1|,0.023273228,0.956708536,0.011651574,0.966311668,KNC20905,2.80E-02,0.97926563,3.07E-01,0.655721244
ref|XM_023435427.1|,0.196848114,0.671002529,0.231551616,0.603706212,KNC20906,-1.01E-01,0.88632307,-2.19E-02,0.965731281
ref|XM_023435428.1|,0.014936118,0.987051271,-0.026693273,0.948275021,KNC20907,8.78E-02,0.75692303,-1.78E-01,0.603847837
ref|XM_023435429.1|,0.159783439,0.671002529,0.096393981,0.741834669,KNC20908,5.55E-01,0.68924462,6.67E-02,0.919999324
ref|XM_023435430.1|,0.118248472,0.671002529,-0.319104018,0.603706212,KNC20909,1.85E-01,0.68924462,-2.56E-01,0.600875199
ref|XM_023435431.1|,-0.211474587,0.73697435,-0.215329312,0.603706212,KNC20910,1.19E-01,0.85264127,-2.15E-01,0.655721244
ref|XM_023435432.1|,-0.547149344,0.671002529,-0.299148883,0.759369577,KNC20911,-1.56E-01,0.68924462,-8.98E-02,0.512930577
ref|XM_023435433.1|,-0.278576557,0.681902058,0.180191923,0.612903752,KNC20912,1.20E-01,0.73263079,1.21E-01,0.655721244
ref|XM_023435434.1|,-0.527538602,0.671002529,-0.030445844,0.959755713,KNC20913,4.17E-02,0.87885467,2.19E-01,0.588291072
ref|XM_023435435.1|,-0.628135216,0.671002529,0.355840233,0.603706212,KNC20914,-1.31E-01,0.93291908,9.59E-01,0.447018468
ref|XM_023435436.1|,0.098645162,0.818738616,-0.253074375,0.603706212,KNC20915,9.43E-03,0.98337581,-9.54E-02,0.655721244
ref|XM_023435437.1|,0.261575452,0.679066282,-0.026817077,0.975833927,KNC20916,-1.27E-01,0.68924462,-1.50E-01,0.404077212
ref|XM_023435438.1|,0.275383268,0.671002529,-0.178524187,0.603706212,KNC20917,1.37E-01,0.68924462,-1.88E-01,0.619130768
ref|XM_023435439.1|,0.116435647,0.846364474,-0.083862149,0.8513202,KNC20918,-1.84E-01,0.84717119,4.57E-01,0.655721244
ref|XM_023435440.1|,0.876238109,0.722717254,1.00760549,0.603706212,KNC20919,-3.33E-02,0.97928335,-1.57E-01,0.787067487
ref|XM_023435441.1|,-0.029787957,0.978500801,0.191771897,0.603706212,KNC20920,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435442.1|,1.430758422,0.671002529,0.470746666,0.498460937,KNC20921,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435443.1|,0.770556741,0.671002529,0.545085538,0.781621698,KNC20922,7.95E-03,0.99484873,-6.96E-01,0.655721244
ref|XM_023435444.1|,-0.330520524,0.822599445,0.234514267,0.873731282,KNC20923,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435445.1|,-0.235788994,0.671002529,-0.193556317,0.603706212,KNC20924,1.81E-01,0.70462534,1.46E-01,0.690960878
ref|XM_023435446.1|,-0.181463051,0.890059039,-0.030789573,0.977751106,KNC20925,-2.39E-01,0.68924462,-1.45E-01,0.658208996
ref|XM_023435447.1|,-0.497212994,0.671002529,0.303953017,0.603706212,KNC20926,-1.51E-01,0.79756605,4.91E-02,0.893030032
ref|XM_023435448.1|,-0.280521785,0.671002529,0.05334296,0.894406853,KNC20927,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435449.1|,0.267731248,0.671002529,-0.057515094,0.896219337,KNC20928,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435450.1|,0.137080939,0.671002529,0.063507887,0.635016741,KNC20929,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023435451.1|,0.516887415,0.671002529,0.019278569,0.980321412,KNC20930,7.98E-02,0.86013792,-6.40E-03,0.977364503
ref|XM_023435452.1|,-0.210345653,0.671002529,0.150292936,0.603706212,KNC20931,-2.32E-02,0.97361184,8.01E-03,0.981200628
