Geneid_i5k (limma),Treatment_logFC_i5k_Pseudomonas (limma),Treatment_pvalue_i5k_Pseudomonas (limma),Interaction_logFC_i5k_Pseudomonas (limma),Interaction_pvalue_i5k_Pseudomonas (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Pseudomonas (limma),Treatment_pvalue_Melbourne_Pseudomonas (limma),Interaction_logFC_Melbourne_Pseudomonas (limma),Interaction_pvalue_Melbourne_Pseudomonas (limma)
ref|XM_023451100.1|,0.022908816,0.981764579,0.676310267,0.581055256,NA,NA,NA,NA,NA
ref|XM_023451101.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451102.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451103.1|,0.282777177,0.835533183,-0.572138493,0.581055256,NA,NA,NA,NA,NA
ref|XM_023451104.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451105.1|,-0.157074288,0.835533183,0.490880282,0.591310151,NA,NA,NA,NA,NA
ref|XM_023451106.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451107.1|,-0.541384164,0.835533183,1.256362979,0.262032472,NA,NA,NA,NA,NA
ref|XM_023451108.1|,0.015406386,0.978131666,0.564021407,0.157080302,NA,NA,NA,NA,NA
ref|XM_023451109.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451110.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451111.1|,0.03961506,0.93410298,0.047536645,0.961503255,NA,NA,NA,NA,NA
ref|XM_023451112.1|,-0.075543748,0.928854652,-0.440686431,0.69037994,NA,NA,NA,NA,NA
ref|XM_023451113.1|,0.09334088,0.883484007,-0.231596128,0.838108983,NA,NA,NA,NA,NA
ref|XM_023451114.1|,-0.019310645,0.981356464,-0.785719593,0.337312404,NA,NA,NA,NA,NA
ref|XM_023451115.1|,-0.449872481,0.835533183,-1.354432267,0.448199184,NA,NA,NA,NA,NA
ref|XM_023451116.1|,-0.075663906,0.895687358,-0.371480636,0.622474861,NA,NA,NA,NA,NA
ref|XM_023451117.1|,-0.123404251,0.835533183,-0.02082083,0.985833312,NA,NA,NA,NA,NA
ref|XM_023451118.1|,0.032035401,0.88350371,0.042271169,0.927426046,NA,NA,NA,NA,NA
ref|XM_023451119.1|,-0.326996783,0.835533183,0.678169836,0.716361323,NA,NA,NA,NA,NA
ref|XM_023451120.1|,-0.143037912,0.835533183,-0.013954311,0.983110756,NA,NA,NA,NA,NA
ref|XM_023451121.1|,0.141108465,0.884483343,-0.261549213,0.891744415,NA,NA,NA,NA,NA
ref|XM_023451122.1|,-0.015377214,0.975374706,0.198474894,0.759657537,NA,NA,NA,NA,NA
ref|XM_023451123.1|,0.018227664,0.976661834,0.070406239,0.950045249,NA,NA,NA,NA,NA
ref|XM_023451124.1|,0.103734479,0.835533183,-0.36187931,0.104204018,NA,NA,NA,NA,NA
ref|XM_023451125.1|,-0.417305882,0.854267283,1.082182295,0.787599633,NA,NA,NA,NA,NA
ref|XM_023451126.1|,-0.142121264,0.835533183,-0.037964611,0.950800363,NA,NA,NA,NA,NA
ref|XM_023451127.1|,-0.004335321,0.991981499,0.019062359,0.983710849,NA,NA,NA,NA,NA
ref|XM_023451128.1|,0.017678627,0.951040155,-0.083266589,0.850139192,NA,NA,NA,NA,NA
ref|XM_023451129.1|,0.04189271,0.915981811,0.366445677,0.340819871,NA,NA,NA,NA,NA
ref|XM_023451130.1|,-0.120986654,0.835533183,0.105977528,0.901384967,NA,NA,NA,NA,NA
ref|XM_023451131.1|,-0.003907109,0.994119609,-0.042610326,0.971383359,NA,NA,NA,NA,NA
ref|XM_023451132.1|,0.043882308,0.911553885,0.242704234,0.631438668,NA,NA,NA,NA,NA
ref|XM_023451133.1|,-0.11751354,0.892821712,-0.036659212,0.98421531,NA,NA,NA,NA,NA
ref|XM_023451134.1|,0.025663744,0.980826946,0.414157315,0.798366603,NA,NA,NA,NA,NA
ref|XM_023451135.1|,-0.245965627,0.835533183,0.297608378,0.803435716,NA,NA,NA,NA,NA
ref|XM_023451136.1|,0.013551197,0.981884637,0.017981589,0.988214425,NA,NA,NA,NA,NA
ref|XM_023451137.1|,-0.105316531,0.925065076,0.074479675,0.973912765,NA,NA,NA,NA,NA
ref|XM_023451138.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451139.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451140.1|,-0.089726598,0.941403785,-0.138444157,0.953794732,NA,NA,NA,NA,NA
ref|XM_023451141.1|,0.201028863,0.8610846,1.348816498,0.236080604,NA,NA,NA,NA,NA
ref|XM_023451142.1|,-0.156532681,0.835533183,-0.156104273,0.868165327,NA,NA,NA,NA,NA
ref|XM_023451143.1|,-0.016837079,0.959064391,0.310095949,0.197708206,NA,NA,NA,NA,NA
ref|XM_023451144.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451145.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451146.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451147.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451148.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451149.1|,-0.121562403,0.835533183,-0.225811612,0.821708157,NA,NA,NA,NA,NA
ref|XM_023451150.1|,-0.011483767,0.98544534,0.296813566,0.765059015,NA,NA,NA,NA,NA
ref|XM_023451151.1|,-0.05636095,0.924500577,0.269601848,0.751727367,NA,NA,NA,NA,NA
ref|XM_023451152.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451153.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451154.1|,-0.138668476,0.907906567,1.105484971,0.360499351,NA,NA,NA,NA,NA
ref|XM_023451155.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451156.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451157.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451158.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451159.1|,-0.053608644,0.883484007,0.035989651,0.965002659,NA,NA,NA,NA,NA
ref|XM_023451160.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451161.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451162.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451163.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451164.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451165.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451166.1|,-0.18241147,0.835533183,0.430847381,0.62410076,NA,NA,NA,NA,NA
ref|XM_023451167.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451168.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451169.1|,0.080645902,0.942889611,-0.163148429,0.940305256,NA,NA,NA,NA,NA
ref|XM_023451170.1|,-0.526293645,0.835533183,0.032538804,0.988177829,NA,NA,NA,NA,NA
ref|XM_023451171.1|,-0.029624413,0.835533183,-0.054030427,0.835538494,NA,NA,NA,NA,NA
ref|XM_023451172.1|,0.028616387,0.924887571,-0.183301199,0.623744895,NA,NA,NA,NA,NA
ref|XM_023451173.1|,0.219930033,0.835533183,0.222012306,0.851150128,NA,NA,NA,NA,NA
ref|XM_023451174.1|,0.194706362,0.835533183,0.112752449,0.92748362,NA,NA,NA,NA,NA
ref|XM_023451175.1|,0.144113231,0.835533183,-0.144723003,0.745686748,NA,NA,NA,NA,NA
ref|XM_023451176.1|,0.030123228,0.956544252,0.28539689,0.650837369,NA,NA,NA,NA,NA
ref|XM_023451177.1|,0.596723386,0.835533183,-0.5104037,0.784572606,NA,NA,NA,NA,NA
ref|XM_023451178.1|,-0.24982004,0.835533183,-0.253672187,0.839611231,NA,NA,NA,NA,NA
ref|XM_023451179.1|,-0.176879588,0.835533183,-0.363292624,0.804844346,NA,NA,NA,NA,NA
ref|XM_023451180.1|,-0.054599633,0.903467927,-0.182516452,0.799238835,NA,NA,NA,NA,NA
ref|XM_023451181.1|,0.235138742,0.835533183,-0.212510458,0.725146085,NA,NA,NA,NA,NA
ref|XM_023451182.1|,0.168112033,0.911228787,0.918769402,0.643884746,NA,NA,NA,NA,NA
ref|XM_023451183.1|,-0.073897369,0.835533183,-0.026854596,0.971940235,NA,NA,NA,NA,NA
ref|XM_023451184.1|,-0.239697751,0.835533183,-0.340605869,0.718973529,NA,NA,NA,NA,NA
ref|XM_023451185.1|,0.209530609,0.835533183,0.566109668,0.585060728,NA,NA,NA,NA,NA
ref|XM_023451186.1|,-0.382845265,0.835533183,0.045121817,0.966728039,NA,NA,NA,NA,NA
ref|XM_023451187.1|,-0.008704999,0.984081845,-0.082303045,0.92576428,NA,NA,NA,NA,NA
ref|XM_023451188.1|,-0.156001494,0.835533183,0.111364415,0.93663491,NA,NA,NA,NA,NA
ref|XM_023451189.1|,0.12766561,0.835533183,0.042036453,0.967500528,NA,NA,NA,NA,NA
ref|XM_023451190.1|,0.179519972,0.835533183,-0.066766906,0.912048936,NA,NA,NA,NA,NA
ref|XM_023451191.1|,-0.29611816,0.835533183,0.401886267,0.787617635,NA,NA,NA,NA,NA
ref|XM_023451192.1|,0.271670957,0.835533183,0.058944291,0.967500528,NA,NA,NA,NA,NA
ref|XM_023451193.1|,0.102617733,0.835533183,-0.374929351,0.094974614,NA,NA,NA,NA,NA
ref|XM_023451194.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451195.1|,0.074923714,0.835533183,-0.146399922,0.681846234,NA,NA,NA,NA,NA
ref|XM_023451196.1|,0.303939615,0.835533183,-0.481007544,0.703952957,NA,NA,NA,NA,NA
ref|XM_023451197.1|,0.275761065,0.835533183,0.465739987,0.802882706,NA,NA,NA,NA,NA
ref|XM_023451198.1|,0.085456677,0.835533183,0.103489354,0.859406206,NA,NA,NA,NA,NA
ref|XM_023451199.1|,0.60925613,0.835533183,1.095301672,0.534809226,NA,NA,NA,NA,NA
ref|XM_023451200.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451201.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451202.1|,-0.205059193,0.835533183,0.364287035,0.847839324,NA,NA,NA,NA,NA
ref|XM_023451203.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451204.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451205.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451206.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451207.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451208.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451209.1|,-0.303005419,0.866778344,-0.815950177,0.802653133,NA,NA,NA,NA,NA
ref|XM_023451210.1|,0.093727958,0.835533183,0.061763604,0.919478826,NA,NA,NA,NA,NA
ref|XM_023451211.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451212.1|,-0.066371765,0.835533183,0.396530286,0.192944705,NA,NA,NA,NA,NA
ref|XM_023451213.1|,0.118313251,0.885119718,-0.247721143,0.872259929,NA,NA,NA,NA,NA
ref|XM_023451214.1|,-0.029022736,0.980826946,0.119904663,0.963340832,NA,NA,NA,NA,NA
ref|XM_023451215.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451216.1|,0.162055516,0.911416661,1.225951858,0.417365139,NA,NA,NA,NA,NA
ref|XM_023451217.1|,0.096020327,0.895503646,-0.978474245,0.088312861,NA,NA,NA,NA,NA
ref|XM_023451218.1|,0.221491583,0.835533183,-0.564259115,0.691275695,NA,NA,NA,NA,NA
ref|XM_023451219.1|,-0.084117768,0.964160267,0.99429858,0.648212769,NA,NA,NA,NA,NA
ref|XM_023451220.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451221.1|,-0.005599282,0.982504821,0.085953118,0.843828919,NA,NA,NA,NA,NA
ref|XM_023451222.1|,-0.117631077,0.835533183,0.300435026,0.379704836,NA,NA,NA,NA,NA
ref|XM_023451223.1|,-0.051217069,0.888528519,0.434016829,0.172462969,NA,NA,NA,NA,NA
ref|XM_023451224.1|,-0.142374031,0.835533183,0.420031988,0.650408763,NA,NA,NA,NA,NA
ref|XM_023451225.1|,0.472931666,0.835533183,0.038404471,0.98635742,NA,NA,NA,NA,NA
ref|XM_023451226.1|,0.252279309,0.918598572,0.111970911,0.982257205,NA,NA,NA,NA,NA
ref|XM_023451227.1|,-0.283875729,0.835533183,-0.080614782,0.969066551,NA,NA,NA,NA,NA
ref|XM_023451228.1|,0.043335556,0.93583508,0.471738943,0.359300432,NA,NA,NA,NA,NA
ref|XM_023451229.1|,0.041864996,0.945044204,0.166755518,0.868165327,NA,NA,NA,NA,NA
ref|XM_023451230.1|,-0.133716188,0.922386726,0.186569539,0.947980065,NA,NA,NA,NA,NA
ref|XM_023451231.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451232.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451233.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451234.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451235.1|,-0.115914581,0.835533183,0.566891211,0.148445729,NA,NA,NA,NA,NA
ref|XM_023451236.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451237.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451238.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451239.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451240.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451241.1|,0.047571197,0.915292953,0.23463727,0.708212249,NA,NA,NA,NA,NA
ref|XM_023451242.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451243.1|,-0.014466025,0.985497244,0.74537968,0.373293053,NA,NA,NA,NA,NA
ref|XM_023451244.1|,0.063400168,0.835533183,-0.135477372,0.686011917,NA,NA,NA,NA,NA
ref|XM_023451245.1|,-0.126873429,0.930593666,0.758338511,0.691474463,NA,NA,NA,NA,NA
ref|XM_023451246.1|,-0.152989327,0.944136933,0.333870567,0.936223922,NA,NA,NA,NA,NA
ref|XM_023451247.1|,-0.188755942,0.835533183,0.348287246,0.769507042,NA,NA,NA,NA,NA
ref|XM_023451248.1|,-0.014042056,0.987953106,0.029769423,0.988932697,NA,NA,NA,NA,NA
ref|XM_023451249.1|,-0.384078175,0.835533183,0.271115335,0.835214571,NA,NA,NA,NA,NA
ref|XM_023451250.1|,0.16182701,0.835533183,0.000916142,0.999188434,NA,NA,NA,NA,NA
ref|XM_023451251.1|,-0.198183116,0.835533183,-0.667197348,0.443677435,NA,NA,NA,NA,NA
ref|XM_023451252.1|,-0.052498699,0.926276345,0.967483495,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451253.1|,-0.310095895,0.835533183,0.025611739,0.986951599,NA,NA,NA,NA,NA
ref|XM_023451254.1|,-0.092549503,0.928854652,0.931786015,0.339437446,NA,NA,NA,NA,NA
ref|XM_023451255.1|,0.062874304,0.881207822,0.161329671,0.825806675,NA,NA,NA,NA,NA
ref|XM_023451256.1|,0.05156832,0.859297586,-0.35675868,0.20172662,NA,NA,NA,NA,NA
ref|XM_023451257.1|,-0.716812614,0.835533183,0.955929324,0.351003159,NA,NA,NA,NA,NA
ref|XM_023451258.1|,0.179173438,0.835533183,-0.253406207,0.480999509,NA,NA,NA,NA,NA
ref|XM_023451259.1|,0.124645971,0.835533183,-0.132527594,0.720876934,NA,NA,NA,NA,NA
ref|XM_023451260.1|,0.125022304,0.835533183,0.152521501,0.818508332,NA,NA,NA,NA,NA
ref|XM_023451261.1|,0.036284419,0.8395862,-0.016194797,0.969146043,NA,NA,NA,NA,NA
ref|XM_023451262.1|,-0.064403742,0.835533183,0.232867995,0.512475784,NA,NA,NA,NA,NA
ref|XM_023451263.1|,-0.591029571,0.835533183,-1.384444458,0.786957352,NA,NA,NA,NA,NA
ref|XM_023451264.1|,-0.03608956,0.923108767,-0.091568746,0.892833546,NA,NA,NA,NA,NA
ref|XM_023451265.1|,0.83691926,0.835533183,-0.018967806,0.993300086,NA,NA,NA,NA,NA
ref|XM_023451266.1|,0.023656774,0.972193766,0.281806966,0.724271443,NA,NA,NA,NA,NA
ref|XM_023451267.1|,0.08495795,0.835533183,0.013853116,0.977805971,NA,NA,NA,NA,NA
ref|XM_023451268.1|,0.481719543,0.835533183,-0.53029377,0.580677804,NA,NA,NA,NA,NA
ref|XM_023451269.1|,0.142142314,0.835533183,-0.014845299,0.982299668,NA,NA,NA,NA,NA
ref|XM_023451270.1|,0.060014758,0.881411842,-0.217343268,0.719414079,NA,NA,NA,NA,NA
ref|XM_023451271.1|,0.106599042,0.835533183,0.008324071,0.98977673,NA,NA,NA,NA,NA
ref|XM_023451272.1|,0.076506294,0.835533183,0.046042349,0.957079945,NA,NA,NA,NA,NA
ref|XM_023451273.1|,0.080273864,0.946864542,-0.859238315,0.479054018,NA,NA,NA,NA,NA
ref|XM_023451274.1|,0.074559466,0.844252249,0.081914321,0.926802337,NA,NA,NA,NA,NA
ref|XM_023451275.1|,0.080948503,0.835533183,0.004144545,0.992743865,NA,NA,NA,NA,NA
ref|XM_023451276.1|,0.107399452,0.835533183,0.030995447,0.97549076,NA,NA,NA,NA,NA
ref|XM_023451277.1|,-0.136554197,0.835533183,0.103862665,0.914487274,NA,NA,NA,NA,NA
ref|XM_023451278.1|,-0.084126824,0.935534463,-0.155727882,0.939427051,NA,NA,NA,NA,NA
ref|XM_023451279.1|,0.03573418,0.870507359,0.060753567,0.890612911,NA,NA,NA,NA,NA
ref|XM_023451280.1|,0.2428144,0.835533183,0.48178197,0.479814502,NA,NA,NA,NA,NA
ref|XM_023451281.1|,-0.102536033,0.835533183,0.150111834,0.586089019,NA,NA,NA,NA,NA
ref|XM_023451282.1|,0.012206762,0.986378591,0.035147839,0.981766143,NA,NA,NA,NA,NA
ref|XM_023451283.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451284.1|,0.025949145,0.906499109,-0.181118485,0.443677435,NA,NA,NA,NA,NA
ref|XM_023451285.1|,-0.028276043,0.911553885,0.00068525,0.999139949,NA,NA,NA,NA,NA
ref|XM_023451286.1|,-0.036139108,0.906727368,-0.246917673,0.459221528,NA,NA,NA,NA,NA
ref|XM_023451287.1|,0.017370347,0.975145153,0.572043655,0.132302858,NA,NA,NA,NA,NA
ref|XM_023451288.1|,-0.220214179,0.835533183,0.247787194,0.875194261,NA,NA,NA,NA,NA
ref|XM_023451289.1|,0.035858362,0.904311581,-0.454461863,0.029892504,NA,NA,NA,NA,NA
ref|XM_023451290.1|,0.090123717,0.835533183,0.105993113,0.839611231,NA,NA,NA,NA,NA
ref|XM_023451291.1|,0.029843649,0.895881324,-0.183037297,0.472969964,NA,NA,NA,NA,NA
ref|XM_023451292.1|,0.084512377,0.835533183,-0.062187751,0.881537587,NA,NA,NA,NA,NA
ref|XM_023451293.1|,-0.100940222,0.835533183,-0.177382328,0.720016483,NA,NA,NA,NA,NA
ref|XM_023451294.1|,0.050266625,0.847791054,-0.055560932,0.927110761,NA,NA,NA,NA,NA
ref|XM_023451295.1|,-0.203699496,0.835533183,-0.069769078,0.922153716,NA,NA,NA,NA,NA
ref|XM_023451296.1|,-0.073734058,0.835533183,0.173131075,0.752953701,NA,NA,NA,NA,NA
ref|XM_023451297.1|,0.03927517,0.934211091,-0.338385782,0.507932612,NA,NA,NA,NA,NA
ref|XM_023451298.1|,-0.109157327,0.835533183,-0.115304627,0.876341045,NA,NA,NA,NA,NA
ref|XM_023451299.1|,-0.040033985,0.842305598,0.041536726,0.929171249,NA,NA,NA,NA,NA
ref|XM_023451300.1|,0.038652885,0.835533183,0.0127365,0.975395848,NA,NA,NA,NA,NA
ref|XM_023451301.1|,0.078234582,0.835533183,-0.011061189,0.986154129,NA,NA,NA,NA,NA
ref|XM_023451302.1|,0.061239522,0.835533183,-0.033917991,0.951627074,NA,NA,NA,NA,NA
ref|XM_023451303.1|,0.286151267,0.835533183,-0.412295905,0.772865097,NA,NA,NA,NA,NA
ref|XM_023451304.1|,0.178624618,0.835533183,0.134326316,0.845450996,NA,NA,NA,NA,NA
ref|XM_023451305.1|,-0.045235973,0.93462764,-0.12097969,0.90436954,NA,NA,NA,NA,NA
ref|XM_023451306.1|,0.118021258,0.855342208,0.614585852,0.414943782,NA,NA,NA,NA,NA
ref|XM_023451307.1|,0.692918224,0.835533183,-0.423303343,0.947980065,NA,NA,NA,NA,NA
ref|XM_023451308.1|,-0.264962697,0.835533183,0.409720668,0.409125202,NA,NA,NA,NA,NA
ref|XM_023451309.1|,-0.078040333,0.948178314,-0.150321204,0.948787334,NA,NA,NA,NA,NA
ref|XM_023451310.1|,0.192720414,0.835533183,-0.031210384,0.977599204,NA,NA,NA,NA,NA
ref|XM_023451311.1|,-0.048988334,0.895503646,0.290315401,0.494542863,NA,NA,NA,NA,NA
ref|XM_023451312.1|,0.08540625,0.835533183,-0.111680464,0.815586602,NA,NA,NA,NA,NA
ref|XM_023451313.1|,0.06028345,0.919804643,-0.122296833,0.918214599,NA,NA,NA,NA,NA
ref|XM_023451314.1|,-0.033285278,0.886507557,0.209212586,0.407907845,NA,NA,NA,NA,NA
ref|XM_023451315.1|,-0.005333873,0.98996037,-0.075820744,0.936592844,NA,NA,NA,NA,NA
ref|XM_023451316.1|,0.183396067,0.835533183,0.267345037,0.815952218,NA,NA,NA,NA,NA
ref|XM_023451317.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451318.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451319.1|,0.015416947,0.972193766,0.564561802,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451320.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451321.1|,0.005651679,0.995512927,0.741205238,0.557811777,NA,NA,NA,NA,NA
ref|XM_023451322.1|,-0.15506313,0.835533183,0.408504873,0.354942289,NA,NA,NA,NA,NA
ref|XM_023451323.1|,0.202541568,0.917139641,0.931878692,0.745686748,NA,NA,NA,NA,NA
ref|XM_023451324.1|,-0.161401582,0.835533183,0.481987637,0.213212121,NA,NA,NA,NA,NA
ref|XM_023451325.1|,-0.209890441,0.835533183,0.489263975,0.697522458,NA,NA,NA,NA,NA
ref|XM_023451326.1|,-0.259609787,0.835533183,0.76297076,0.510672994,NA,NA,NA,NA,NA
ref|XM_023451327.1|,-0.036758021,0.972786623,0.543185812,0.657051506,NA,NA,NA,NA,NA
ref|XM_023451328.1|,0.194509464,0.914465539,-2.668788069,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451329.1|,-0.03214725,0.976796646,-0.536491386,0.683552675,NA,NA,NA,NA,NA
ref|XM_023451330.1|,-0.305403961,0.835533183,0.467319086,0.773383146,NA,NA,NA,NA,NA
ref|XM_023451331.1|,0.224681343,0.835533183,0.865265092,0.331860601,NA,NA,NA,NA,NA
ref|XM_023451332.1|,-0.022406037,0.984081845,0.950365685,0.450263539,NA,NA,NA,NA,NA
ref|XM_023451333.1|,-0.122304515,0.923989105,1.000012632,0.453713056,NA,NA,NA,NA,NA
ref|XM_023451334.1|,0.071422138,0.848266657,-0.119519419,0.877400907,NA,NA,NA,NA,NA
ref|XM_023451335.1|,-0.395189411,0.835533183,0.753484256,0.633147379,NA,NA,NA,NA,NA
ref|XM_023451336.1|,0.168519066,0.835533183,-0.189815265,0.875482502,NA,NA,NA,NA,NA
ref|XM_023451337.1|,-0.086037571,0.835533183,0.303680398,0.625910281,NA,NA,NA,NA,NA
ref|XM_023451338.1|,-0.031228845,0.960900734,0.070252616,0.949860857,NA,NA,NA,NA,NA
ref|XM_023451339.1|,-0.158202192,0.835533183,-0.146114489,0.765440503,NA,NA,NA,NA,NA
ref|XM_023451340.1|,-0.221667638,0.835533183,-0.305952326,0.441824132,NA,NA,NA,NA,NA
ref|XM_023451341.1|,0.153839125,0.835533183,0.290188229,0.484181438,NA,NA,NA,NA,NA
ref|XM_023451342.1|,0.050802243,0.838520365,0.098499904,0.840426456,NA,NA,NA,NA,NA
ref|XM_023451343.1|,0.077549265,0.835533183,0.034022849,0.968945921,NA,NA,NA,NA,NA
ref|XM_023451344.1|,-0.138754778,0.835533183,-0.145970883,0.789213086,NA,NA,NA,NA,NA
ref|XM_023451345.1|,0.063163699,0.835533183,0.038435016,0.919124621,NA,NA,NA,NA,NA
ref|XM_023451346.1|,0.104606916,0.835533183,-0.177838702,0.797383342,NA,NA,NA,NA,NA
ref|XM_023451347.1|,-0.125870652,0.835533183,0.564755221,0.175669209,NA,NA,NA,NA,NA
ref|XM_023451348.1|,-0.046127197,0.90761751,-0.192541406,0.745686748,NA,NA,NA,NA,NA
ref|XM_023451349.1|,0.245516283,0.835533183,-0.060468723,0.92273251,NA,NA,NA,NA,NA
ref|XM_023451350.1|,-0.05094834,0.835533183,0.432772709,0.028962024,NA,NA,NA,NA,NA
ref|XM_023451351.1|,-0.088413525,0.835533183,-0.038081653,0.955154624,NA,NA,NA,NA,NA
ref|XM_023451352.1|,-0.019751263,0.985344635,-0.333562751,0.866322284,NA,NA,NA,NA,NA
ref|XM_023451353.1|,0.077631179,0.922386726,0.045976415,0.977823572,NA,NA,NA,NA,NA
ref|XM_023451354.1|,0.01624267,0.975313546,0.298383856,0.588224624,NA,NA,NA,NA,NA
ref|XM_023451355.1|,-0.009958606,0.967243124,0.034694813,0.928932708,NA,NA,NA,NA,NA
ref|XM_023451356.1|,0.244689642,0.835533183,0.008801822,0.989768818,NA,NA,NA,NA,NA
ref|XM_023451357.1|,0.231715543,0.835533183,0.054503865,0.948540218,NA,NA,NA,NA,NA
ref|XM_023451358.1|,0.031744787,0.917376004,0.072982773,0.900120742,NA,NA,NA,NA,NA
ref|XM_023451359.1|,-0.483458823,0.835533183,-0.341474617,0.648197912,NA,NA,NA,NA,NA
